"Date","Open","High","Low","Close","% Change","% Change vs Average","Volume"
"2020-08-25T07:00:00.000Z","488.19","492.47","485.09","490.58","0.3621","0.2531","5,727,721"
"2020-08-26T07:00:00.000Z","492.50","549.04","492.07","547.53","11.61","11.50","20,373,681"
"2020-08-27T07:00:00.000Z","537.77","541.00","521.25","526.27","-3.88","-3.99","9,062,912"
"2020-08-28T07:00:00.000Z","532.00","539.00","522.00","523.89","-0.4522","-0.5612","4,417,517"
"2020-08-31T07:00:00.000Z","521.16","531.99","517.58","529.56","1.08","0.9733","4,941,409"
"2020-09-01T07:00:00.000Z","532.60","557.39","532.45","556.55","5.10","4.99","9,581,907"
"2020-09-02T07:00:00.000Z","553.78","556.50","537.37","552.84","-0.6666","-0.7756","5,886,930"
"2020-09-03T07:00:00.000Z","545.00","554.00","521.32","525.75","-4.90","-5.01","9,071,089"
"2020-09-04T07:00:00.000Z","520.18","527.36","485.98","516.05","-1.84","-1.95","8,270,118"
"2020-09-08T07:00:00.000Z","498.40","522.00","495.00","507.02","-1.75","-1.86","5,572,684"
"2020-09-09T07:00:00.000Z","519.21","520.00","492.57","500.19","-1.35","-1.46","6,848,127"
"2020-09-10T07:00:00.000Z","503.35","506.29","478.84","480.67","-3.90","-4.01","6,240,181"
"2020-09-11T07:00:00.000Z","486.49","493.73","476.81","482.03","0.2829","0.1740","5,035,200"
"2020-09-14T07:00:00.000Z","480.62","488.99","471.30","476.26","-1.20","-1.31","7,359,126"
"2020-09-15T07:00:00.000Z","484.00","497.47","481.63","495.99","4.14","4.03","5,336,992"
"2020-09-16T07:00:00.000Z","499.99","504.66","483.31","483.86","-2.45","-2.55","4,401,412"
"2020-09-17T07:00:00.000Z","475.16","478.40","463.27","470.20","-2.82","-2.93","5,379,301"
"2020-09-18T07:00:00.000Z","472.51","479.40","458.60","469.96","-0.0510","-0.1600","6,717,711"
"2020-09-21T07:00:00.000Z","467.69","487.77","466.32","487.35","3.70","3.59","5,457,539"
"2020-09-22T07:00:00.000Z","489.01","491.82","479.26","491.17","0.7838","0.6749","3,482,324"
"2020-09-23T07:00:00.000Z","491.04","491.04","469.00","470.61","-4.19","-4.29","3,726,423"
"2020-09-24T07:00:00.000Z","470.53","477.00","467.82","473.08","0.5249","0.4159","3,727,201"
"2020-09-25T07:00:00.000Z","474.39","484.87","468.03","482.88","2.07","1.96","3,769,436"
"2020-09-28T07:00:00.000Z","489.11","492.00","477.88","490.65","1.61","1.50","4,773,497"
"2020-09-29T07:00:00.000Z","489.50","496.29","486.53","493.48","0.5768","0.4678","3,543,193"
